"C9493","B75693","0.9953007093768073"
"C6793","B33178","0.997321776758637"
"C50140","B10435","0.9966519989757346"
"C7070","B15936","0.9971992350960658"
"C46963","B1636","0.9980363018028553"
"C8116","B75757","0.9974727370564129"
"C8235","B89259","0.9967109726000145"
"C7772","B17968","0.9970210189012715"
"C31514","B22952","0.997162017326938"
"C23949","B87125","0.9971113222458242"
"C1414","B7093","0.9974615681166035"
"C43662","B86541","0.9980363018028553"
"C12284","B63742","0.9968704921315875"
"C11630","B95363","0.9966993867671339"
"C48324","B53099","0.9971266735704258"
"C1718","B4873","0.9972343075521364"
"C33523","B9895","0.9968341060320206"
"C6793","B29138","0.9968664049894778"
"C2484","B781","0.9972776210271089"
"C21410","B21852","0.9972754196919978"
"C9871","B85519","0.9972177621525073"
"C15190","B43081","0.9972393786771078"
"C1175","B2748","0.9970640364539897"
"C8719","B40180","0.9971763304944741"
"C39171","B42217","0.997205469538196"
"C2066","B59576","0.9969613441460442"
"C3459","B38732","0.996929611835269"
"C21581","B45953","0.9971251421057095"
"C3985","B52732","0.9971204312376817"
"C44896","B58123","0.9970547039425984"
"C50076","B95403","0.9969333621285327"
"C11609","B68348","0.9980363018028553"
"C29303","B80983","0.9980363018028553"
"C31772","B84199","0.9969723730377754"
"C32588","B64813","0.9953007093768073"
"C23645","B1656","0.8505306793187805"
"C14203","B8380","0.9966704925379233"
"C5181","B65759","0.9971151677268567"
"C4090","B61230","0.9970043666092264"
"C5458","B63614","0.9975086725250545"
"C14570","B28957","0.9971400392341374"
"C2305","B45306","0.997202387931535"
"C7559","B61833","0.9970308504706559"
"C49523","B28286","0.9971182925999404"
"C40812","B12400","0.9961854595943612"
"C10292","B6921","0.9980363018028553"
"C8697","B63715","0.9969454377059837"
"C11399","B19087","0.9980363018028553"
"C7124","B25088","0.9969242091624041"
"C3172","B32554","0.9968661394067353"
"C6180","B16561","0.9970910882077332"
"C9725","B12402","0.9966451837190887"
"C11269","B99303","0.996776632080368"
"C1957","B42762","0.9971251421057095"
"C20340","B61143","0.9966899629941659"
"C28836","B52596","0.9968279291294604"
"C3390","B12070","0.9980363018028553"
"C7193","B895","0.997332389682994"
"C14749","B1305","0.9969735960040684"
"C10445","B90657","0.9971361574479425"
"C1563","B65586","0.9967993447893991"
"C19894","B93213","0.997327241763956"
"C8073","B70505","0.9967056544215864"
"C2549","B33450","0.9968222788577813"
"C1518","B18937","0.9980363018028553"
"C8781","B84894","0.996958251978876"
"C1089","B2655","0.9971745005377864"
"C14724","B81076","0.9974315429924737"
"C28644","B13066","0.9970100568636918"
"C2448","B48831","0.9974315429924737"
"C50531","B8347","0.9980363018028553"
"C7417","B55757","0.9980363018028553"
"C777","B32386","0.9971863741513493"
"C12318","B3025","0.9971699297306886"
"C7802","B80992","0.9970052208351889"
"C11093","B84780","0.9972300008441201"
"C535","B15901","0.9953007093768073"
"C6733","B82147","0.9969486906459142"
"C21973","B4819","0.9966519989757346"
"C8777","B32202","0.8511275239345226"
"C3985","B52996","0.9971204312376817"
"C1662","B33723","0.997314773500318"
"C32546","B89567","0.9971836200796815"
"C50140","B3265","0.9972599605622645"
"C21410","B24126","0.9971151677268567"
"C45395","B46239","0.9980363018028553"
"C35681","B39324","0.9953007093768073"
"C8251","B98840","0.9980363018028553"
"C9323","B50146","0.9971607659851577"
"C37325","B23953","0.9980363018028553"
"C25816","B15535","0.9980363018028553"
"C7106","B79620","0.9968344126459742"
"C9290","B91103","0.9965698784721848"
"C2033","B43734","0.9971699297306886"
"C8781","B98294","0.9953007093768073"
"C6936","B86915","0.9973727437854945"
"C17703","B504","0.9971940064784633"
"C34020","B26057","0.9980363018028553"
"C44472","B88336","0.9970052208351889"
"C1296","B23683","0.9971682657915795"
"C2989","B37395","0.9973611341063369"
"C40897","B11277","0.9118140322849123"
"C12732","B55608","0.997023831228396"
"C49466","B45066","0.996929611835269"
"C8231","B93035","0.9971564434022652"
"C5208","B56210","0.997223888223926"
"C5458","B54043","0.9972062907281427"
"C10890","B98901","0.9970197055753602"
"C20855","B73769","0.9968411812636412"
"C7296","B82389","0.9975086725250545"
"C13620","B55321","0.9967138326893452"
"C47165","B30948","0.8294552624661347"
"C8719","B34819","0.9968995318681667"
"C50653","B47323","0.9971940064784633"
"C11505","B95236","0.9964285265897548"
"C2431","B19649","0.9973069985876053"
"C3556","B3515","0.9971522808843025"
"C14697","B51001","0.9974727370564129"
"C5019","B83274","0.9974860750983996"
"C21369","B25022","0.9966722210807428"
"C49523","B33275","0.9970416793081857"
"C2011","B42506","0.9971474589080905"
"C23949","B93581","0.9971031950107188"
"C2799","B39351","0.997450457015789"
"C3459","B47454","0.9980363018028553"
"C9217","B9558","0.9972488648011336"
"C36280","B59486","0.9971051588421591"
"C6047","B14264","0.9980363018028553"
"C20855","B81011","0.9964805070672133"
"C3800","B65264","0.9969760404593498"
"C8708","B77666","0.9968544886498554"
"C18118","B97952","0.9980363018028553"
"C6228","B18189","0.997166962301217"
"C612","B12634","0.9972231742092695"
"C37310","B52005","0.9980363018028553"
"C19706","B75263","0.8265493560869092"
"C18454","B97170","0.9973727437854945"
"C8214","B99181","0.9980363018028553"
"C3286","B50966","0.9965072060408863"
"C5272","B78293","0.9966980421528275"
"C718","B35962","0.9971406695286611"
"C8719","B35185","0.9964862644736878"
"C8601","B84952","0.9970052208351889"
"C4944","B1594","0.9973727437854945"
"C14954","B67360","0.9970850370801347"
"C14573","B60950","0.9971449878185632"
"C7417","B65681","0.997217384723483"
"C1181","B30976","0.9980363018028553"
"C3624","B19429","0.9969168266048364"
"C8642","B11790","0.9971672375771744"
"C43623","B4811","0.997301039074839"
"C47017","B63978","0.9969820712660904"
"C9607","B58740","0.9971002467725841"
"C560","B2886","0.9968060798832183"
"C2527","B45788","0.9970197055753602"
"C37325","B28880","0.9980363018028553"
"C16774","B54144","0.9967479610163514"
"C6819","B33461","0.9973143097933763"
"C2998","B55424","0.9980363018028553"
"C4956","B36434","0.9971233311434953"
"C5470","B28278","0.9969851631687525"
"C1175","B5008","0.9970210189012715"
"C23266","B14572","0.9969331538987629"
"C28648","B47167","0.9968826688614939"
"C12544","B18716","0.9125497142180722"
"C21477","B30386","0.9968488283120808"
"C959","B25161","0.9968061881484628"
"C3696","B19223","0.9969979521665063"
"C9871","B87099","0.9970795251646228"
"C2828","B63292","0.9980363018028553"
"C3497","B21753","0.9965698784721848"
"C13517","B27267","0.9970579909718101"
"C20233","B54740","0.9980363018028553"
"C21581","B39759","0.9974709851890163"
"C44309","B65463","0.9970570321680118"
"C3396","B54552","0.9980363018028553"
"C11399","B22758","0.9980363018028553"
"C13517","B23526","0.9971972443883154"
"C32617","B12712","0.9969500991804658"
"C16798","B72440","0.9970697463347796"
"C12911","B29138","0.9972220518162171"
"C2616","B32317","0.9970561615994402"
"C22980","B69012","0.9980363018028553"
"C9813","B36091","0.9971933787656873"
"C41843","B95156","0.9968258316271362"
"C10304","B40537","0.9980363018028553"
"C12514","B86379","0.9971161141457987"
"C3502","B61221","0.9971557551138501"
"C12911","B33178","0.9972153079510059"
"C10692","B14879","0.9971400392341374"
"C38681","B38244","0.8773272804804163"
"C7417","B57072","0.997224986350524"
"C11371","B22738","0.997179132550645"
"C2989","B46704","0.9980363018028553"
"C9612","B22223","0.9972037090348222"
"C11505","B95231","0.9967592008949694"
"C9632","B81803","0.997137999096651"
"C34769","B58494","0.9970451615233301"
"C11399","B23701","0.9972182001757508"
"C24975","B67123","0.9971506871151897"
"C6539","B8576","0.729663352366145"
"C16836","B4458","0.952461775005109"
"C1174","B20196","0.9970535123817701"
"C6669","B36670","0.9953007093768073"
"C11723","B1685","0.9971330968440748"
"C13337","B74539","0.9974709851890163"
"C1388","B28478","0.9970503431254013"
"C45820","B41128","0.9968214323762413"
"C2527","B43367","0.8582786838216233"
"C3436","B23268","0.9975417817397688"
"C43393","B88664","0.997003145865004"
"C17141","B86137","0.9971682657915795"
"C28394","B76086","0.9970530921656064"
"C11128","B37107","0.9969103553438837"
"C6228","B28953","0.9967669371957185"
"C31016","B78328","0.9971586470763465"
"C18907","B6138","0.9971400392341374"
"C31949","B74690","0.9970096851380821"
"C6102","B77880","0.9953007093768073"
"C15265","B42195","0.9972826527036585"
"C40881","B77065","0.9968411812636412"
"C854","B21580","0.996985355741404"
"C9102","B85499","0.9968661394067353"
"C11399","B26495","0.9974916118709132"
"C25979","B36493","0.9975175010153285"
"C42117","B37620","0.9972575744831206"
"C42547","B78485","0.9968564569064884"
"C25764","B16435","0.9972830321444001"
"C11136","B89776","0.9968279291294604"
"C3497","B30209","0.9980363018028553"
"C2321","B49072","0.9980363018028553"
"C2129","B6288","0.9971832061925132"
"C7772","B18908","0.997213749357382"
"C31354","B56899","0.9971414256992597"
"C6302","B72038","0.9969015020395819"
"C36072","B22896","0.9969242091624041"
"C26348","B34129","0.9970749239642512"
"C854","B19709","0.9970361740537779"
"C49523","B32070","0.9974047396769017"
"C9604","B99162","0.9968813929048731"
"C10796","B95413","0.9953007093768073"
"C3155","B89618","0.9971330968440748"
"C560","B8783","0.996793713635087"
"C2612","B23864","0.9971105525364948"
"C25109","B86969","0.9970749239642512"
"C19706","B81203","0.996912747457426"
"C42227","B68481","0.9972254176388786"
"C49135","B41496","0.9980363018028553"
"C12099","B84113","0.9968192304721811"
"C3171","B55793","0.9971663332103425"
"C12911","B26614","0.9980363018028553"
"C474","B15602","0.996864495835943"
"C14784","B58451","0.997044994540726"
"C31768","B68043","0.9969777155194919"
"C6424","B80754","0.9968726586608317"
"C15662","B16536","0.9972515552473727"
"C6669","B77933","0.9971241462172133"
"C35125","B51436","0.997119161612467"
"C15358","B68886","0.9972617838139869"
"C10442","B85669","0.9971127072074486"
"C2431","B18430","0.9970503431254013"
"C3232","B37306","0.9971210658410516"
"C49888","B70065","0.9967301285668618"
"C5277","B8697","0.9971130817692574"
"C50644","B42655","0.9980363018028553"
"C21677","B86470","0.9968434380836623"
"C30260","B43400","0.9965615568222729"
"C2321","B42814","0.9969585097792459"
"C13744","B42157","0.9973395556463146"
"C789","B61570","0.9967191747767324"
"C2612","B28799","0.9980363018028553"
"C29931","B9149","0.9980363018028553"
"C9323","B63441","0.9969906659091905"
"C16866","B2078","0.9953007093768073"
"C6033","B11998","0.9968214323762413"
"C4957","B31754","0.9971311102194328"
"C15203","B5448","0.9980363018028553"
"C40923","B6304","0.9966924615836207"
"C7700","B81867","0.9971670020285962"
"C48569","B29696","0.9971940064784633"
"C13996","B2925","0.9968104076408583"
"C18173","B56200","0.997038412714389"
"C6367","B10868","0.9972421858482529"
"C1221","B31129","0.9953007093768073"
"C635","B2954","0.9953007093768073"
"C2780","B37171","0.9972306985741176"
"C11723","B12315","0.997097126810458"
"C21180","B10499","0.997213749357382"
"C22079","B76874","0.9969155074689849"
"C1158","B17359","0.9971992350960658"
"C7053","B73681","0.9980363018028553"
"C46963","B12544","0.9971745005377864"
"C37857","B47571","0.9968083990522308"
"C6251","B4546","0.9971151677268567"
"C1972","B76896","0.9973666688925155"
"C36844","B21100","0.9970484658422881"
"C4200","B50991","0.9972339433971261"
"C9391","B83717","0.9967793351860589"
"C991","B29789","0.9974954378939652"
"C16164","B39961","0.9968279291294604"
"C9323","B53510","0.9969791253789396"
"C36506","B67491","0.8797898032971997"
"C2104","B92835","0.9980363018028553"
"C7827","B81709","0.9968251625676446"
"C24636","B25426","0.9969455190716021"
"C15745","B90253","0.9970146489397719"
"C7010","B63705","0.9970730814609279"
"C8705","B14370","0.9972421858482529"
"C11038","B89679","0.9969723730377754"
"C42387","B29025","0.997273917764005"
"C42508","B95772","0.9970991368991838"
"C157","B3411","0.9968977445000053"
"C26615","B93101","0.9971945781452424"
"C16884","B24970","0.9974727370564129"
"C48024","B7377","0.9967659262270769"
"C1884","B41222","0.9953007093768073"
"C8780","B88338","0.9969842166334816"
"C4902","B15817","0.9972531778784649"
"C3436","B21950","0.997213749357382"
"C436","B6231","0.9969932022571315"
"C48764","B21330","0.9970451615233301"
"C3870","B30872","0.997180366474723"
"C8697","B60344","0.9972393786771078"
"C1797","B46078","0.9968513732251438"
"C11101","B50961","0.997151572652249"
"C5657","B40855","0.9970455782371932"
"C31949","B20706","0.9972153079510059"
"C4090","B60290","0.9970050237276785"
"C42625","B11546","0.9972575744831206"
"C8719","B35193","0.9970966627466396"
"C6694","B3780","0.9980363018028553"
"C6103","B73050","0.9980363018028553"
"C30351","B40111","0.9971842703512828"
"C1922","B49819","0.9972754196919978"
"C29702","B71300","0.9971210658410516"
"C1852","B41433","0.9972421858482529"
"C23237","B83194","0.8646191298064322"
"C574","B1694","0.9968091189413987"
"C197","B10896","0.9980363018028553"
"C167","B47221","0.9971221232034584"
"C10631","B88383","0.9970816699210937"
"C16925","B4556","0.9970910882077332"
"C17026","B4592","0.997097126810458"
"C8693","B32117","0.9970642675400053"
"C48575","B5278","0.9970380684148291"
"C21309","B49403","0.9972017712036857"
"C18375","B49012","0.9967715200426185"
"C8719","B39765","0.997190265793341"
"C20850","B56691","0.9967932943945266"
"C45016","B30548","0.9972254176388786"
"C13581","B41627","0.997151572652249"
"C4917","B8418","0.997418550211287"
"C26605","B25091","0.9980363018028553"
"C7010","B63969","0.9971240876248256"
"C2509","B39306","0.9970910882077332"
"C3859","B61326","0.9953007093768073"
"C35125","B62573","0.9970591794559869"
"C2998","B59165","0.9980363018028553"
